年度期別,縣市別,社區大學名稱,據點名稱,據點地址
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,郭福助農場,臺南市歸仁區歸仁北段
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,吉田田有機農場,臺南市仁德區文華路二段358巷201弄9-2號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,董炎山工作室,臺南市東山區大客里46-18號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,李金昇工作室,臺南市關廟區新埔里新埔三街32號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,王源和工作室,臺南市歸仁區中正北路一段191-1號
110年秋季班 ( 含暑假班 ),臺南市,臺南市南關社區大學,歸仁國中,臺南市歸仁區文化街二段2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,校本部,高雄市旗山區樹人路21號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,萬山社區發展協會(多功能活動中心),851高雄市茂林區Unnamed Road
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,義寶社區活動中心,高雄市六龜區義寶里維新街1巷2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,欣園製茶,高雄市六龜區和平路43號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,觀亭社區萃文書院,高雄市內門區中正路203號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,鍾理和紀念館及鄰近地區,高雄市美濃區廣林里朝元95號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,築夢新故鄉社區烘焙教室,高雄市杉林區合心路146巷2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,潤惠餐廳,高雄市美濃區福美路320號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,福安國小,高雄市美濃區中山路二段358號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,旗尾曾氏米廠,高雄市旗山區崙北巷7-4號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,旗山區公共體育場,高雄市旗山區華中街
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,湄洲里活動中心,高雄市旗山區文中路4號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,傅氏祠堂,高雄市美濃區廣興路601巷65號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,雪光老師音樂教室,高雄市美濃區雙峰街18號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,陶敏窯工作室,高雄市旗山區義德街33巷3號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,徐萍有氧瑜珈教室,高雄市旗山區延平一路655之2號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,徐牙醫診所2樓,高雄市美濃區中正路二段765號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,美濃水圳旁教室,高雄市美濃區永安路341號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,和安社區活動中心,高雄市甲仙區中山路56號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,江荷畫築工作室,高雄市美濃區福安街15巷9-1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,甲仙區文化路32號,高雄市甲仙區文化路32號
110年秋季班 ( 含暑假班 ),高雄市,高雄市旗美社區大學,月光山下,高雄市杉林區月美里桐竹路208號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,校本部,高雄市市中一路339號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,第一社區大學福東校區,高雄市苓雅區福德三路96號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,高雄歷史博物館,高雄市鹽埕區中正四路272號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,旗津tha?k冊,高雄市旗津區通山路42巷2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,郝康屋烘焙坊,高雄市楠梓區宏毅二路52號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,Book思藝生活美學教室,高雄市同慶路108號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,心路學苑,高雄市三民區博愛一路372號5樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,林裕銘工作室,高雄市仁武區永仁街646號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,和平國小社區多功能教室,高雄市岡山區和平路1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,小港農場,高雄市小港區孔鳳路455巷
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,社大草衙藝術基地,高雄市前鎮區德昌路345號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,旗津社會開創基地,高雄市旗津區北汕尾巷6號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,洛斯特咖啡,高雄市新興區七賢二路90號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,高雄文學館,高雄市前金區民生二路39號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,梁冠英工作室,高雄市苓雅區青年二路186號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,建軍跨域基地,高雄市苓雅區建軍路2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市第一社區大學,等閑書房,高雄市苓雅區福壽街136號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,校本部,高雄市三民區博愛一路289號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,新惠豐協會,高雄市楠梓區惠春街190號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,昱禾樂食農創作廚房,高雄市興糖區3巷3號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,簡愛咖啡,高雄市鼓山區河川街76巷6弄2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,鳳凰藝術發展協會-教室,高雄市左營區文川路433號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,高雄市立圖書館-左新圖書館,高雄市左營區博愛三路453號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,科工館戶外場地,高雄市三民區九如一路720號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,寶珠溝里活動中心,高雄市三民區壽昌路2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,育祥工作室,高雄市三民區光武路72號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,中央公園廣場,捷運站中央公園1號出口廣場
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,高雄市立圖書館-寶珠分館,高雄市三民區大順二路468號4樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,高雄市立圖書館-三民分館,高雄市三民區十全一路220號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,三民游泳池,高雄市三民區自由一路50號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,福山國中,高雄市左營區重信路215號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,心路基金會,高雄市三民區博愛一路372號5樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,遊藝茶陶工作室,高雄市三民區建和街75號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,昱禾樂橋頭農場,高雄市橋頭區橋頭火車站1號出口
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,魚菜共生農場,高雄市仁武區澄新四街28號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,右昌國中,高雄市楠梓區盛昌街161號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,左營國中,高雄市左營區曾子路281號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,凹子底廣場,高雄市捷運凹子底4號出口
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,SBG教室,高雄市左營區重立路158號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,三民高中,高雄市三民區金鼎路81號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,陽明國中,高雄市三民區義華路166號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,安宜里活動中心,高雄市三民區自立一路535號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,綠色協會,高雄市三民區博愛一路70號8樓之2
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,萬福中華聖母堂,高雄市鼓山區中華一路25號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,龍子里活動中心,高雄市鼓山區中華一路2133巷47號
110年秋季班 ( 含暑假班 ),高雄市,高雄市港都社區大學,武德殿,高雄市鼓山區登山街36號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,校本部,高雄市岡山區柳橋東路36號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,程香社區活動中心,高雄市岡山區華園二路15號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,路竹高中,高雄市路竹區中華路292號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,高雄市立圖書館路竹分館,高雄市路竹區國昌路86巷9號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,音弦坊音樂教室,高雄市路竹區國昌路128號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,阿蓮老人活動中心,高雄市阿蓮區成功街66號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,湖內區公館社區活動中心,高雄市湖內區中正路一段53巷1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,高雄市立圖書館彌陀公園分館,高雄市彌陀區中正路281巷50號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,古亭社區活動中心,高雄市田寮區古亭路廟後巷1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,田寮斗姥廟,高雄市田寮區七星路68之50號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,永安漁會,高雄市永安區新興路27之2號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,蔣老師音樂教室,高雄市梓官區和平路265號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,笑咪咪關懷協會,高雄市岡山區文化街4號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,303巷花藝教室,高雄市岡山區岡山路303巷36號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,和平國小,高雄市岡山區和平路1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,美加美烘焙坊,高雄市岡山區大仁路105號
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,凡穀創藝工坊,高雄市岡山區公園西路三段134號2樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市岡山社區大學,花仙子手藝坊,高雄市岡山區岡山路323巷15號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,校本部,高雄市鳳山區光復路一段120巷8號(中山國小內)
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,大寮老人活動中心,高雄市大寮區光明路三段1257巷51號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,山仔頂教室,高雄市大寮區力行路88-1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,心福田自然栽培園,高雄市鳥松區大同路23-5號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,?埔自然園地,高雄市鳥松區?埔路4巷10號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,微熟成音創基地,高雄市大樹區久堂路140號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,久堂里活動中心,高雄市大樹區久堂路97號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,大樹圖書二館,高雄市大樹區久堂路97之1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,忠孝國小,高雄市鳳山區新富路630路
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,五甲國中,高雄市鳳山區龍成路111號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,大東藝術圖書館2樓,高雄市鳳山區光遠路161號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,大東藝文教室A,高雄市鳳山區光遠路161號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,大德教室,高雄市鳳山區大德街82號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,文山國小,高雄市鳳山區鳳松路25巷20號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,放木創作工坊,高雄市鳳山區鳳仁路156-1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,海軍明德訓練班,高雄市鳳山區勝利路10號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,中正215教室,高雄市鳳山區中正路215號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鳳山社區大學,高雄市婦幼青少年中心,高雄市鳳山區光復路二段120號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,校本部,高雄市前鎮區民權二路331號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,小港行動學習中心,高雄市小港區營口路1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,力邁斯健身運動廣場-林園館,832高雄市林園區仁愛路36號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,高雄市立圖書館草衙分館,高雄市前鎮區新衙路17號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,高雄市銀髮族市民農園,高雄市前鎮區衙信二街
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,高雄市立前鎮國民中學,高雄市前鎮區新衙路17號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,林園國小,高雄市林園區忠孝西路20號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,林園高中,高雄市林園區林園北路481號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,卡里歐麵包坊,高雄市林園區林園北路438號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,羅老師瑜珈教室,高雄市林園區信義路63號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,陶自繪館,高雄市林園區信義路69巷40號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,Let's Go樂咖運動館,高雄市林園區鳳林路一段220號3F
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,瑀熙拉丁藝術舞團,高雄市小港區康莊路67號2樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學, 布?屋拼布教室,"高雄市小港區平治街46號	"
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,戀舞工作室,高雄市高雄市小港區平治街42號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,高雄公園老人活動中心,高雄市小港區中山四路29號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,悠靜空間精品咖啡館,高雄市林園區仁愛路265號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,市立圖書館林園分館,高雄市林園區林園北路236號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,歐克佬精品咖啡,高雄市前鎮區中山二路13號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,市立圖書館前鎮分館,高雄市前鎮區保泰路303號5樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,幸福童愛館,高雄市前鎮區同安路120號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,花栗手作烘焙教室,高雄市前鎮區南寧街167號
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,竹西里活動中心,高雄市前鎮區廣東三街73號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市鎮港園社區大學,捷運獅甲站教室,高雄市前鎮區中山三路150號B1(近1號出口)
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,後勁國小,高雄市楠梓區加昌路216號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,後勁國中,高雄市楠梓區加昌路180號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,橋頭圖書館,高雄市橋頭區隆豐路7號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,秝玨教室,高雄市仁武區仁林路35號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,多野樂旅店,高雄市楠梓區興楠路385號3樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,楠梓長春藤幼兒園,高雄市楠梓區德賢路380巷26號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,楠梓農場,高雄市楠梓區(楠梓新路及朝新路交叉口斜角進去到底，竣豐環保有限公司隔壁)
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,楠梓代天府,高雄市楠梓區楠梓西巷45-1號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,廣昌等四里聯合活動中心,高雄市楠梓區廣昌街175巷37號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,大社分班,高雄市大社區大社路116號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,大社保安里活動中心,高雄市大社區大社路87-3號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,楠梓坑圖書館,高雄市楠梓區楠梓路262號(大門在楠梓派出所旁旗楠路上)
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,橋八文創天地,高雄市橋頭區興糖路3號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,慕嵐手作坊,高雄市仁武區霞海路358號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,邁爾斯肌地 Miles Fitness,高雄市楠梓區旗楠路122號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,楠梓國小,高雄市楠梓區楠梓路262號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,燕巢國中,高雄市燕巢區中興路267號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,台灣羅馬字協會(仁武分會),高雄市仁武區八德西路1658號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,享愛 Share Love 烘焙手作藝文空間,高雄市楠梓區青田街58號1 樓
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,楠梓坑辦公室,高雄市楠梓區楠梓東街23號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,國昌國中,高雄市楠梓區德民路1010號
110年秋季班 ( 含暑假班 ),高雄市,高雄市北高雄社區大學,土庫分班,高雄市楠梓區土庫路81號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,校本部,屏東市北興里公裕街300號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,高樹鄉高樹國小,屏東縣高樹鄉華光路32號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,陳光輝老師工作室,屏東縣內埔鄉科大路一段36號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,內埔鄉福泉社區活動中心,屏東縣內埔鄉大同路二段福泉路120號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,內埔鄉內埔國小,屏東縣內埔鄉廣濟路2號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,鹽埔鄉鹽埔國小,屏東縣鹽埔鄉光復路90號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,莊竣惟老師工作室,屏東縣里港鄉瀰力村榮發藝術工坊窯場
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,九如鄉九如國小,屏東縣九如鄉九如路二段3-1號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,竹田驛園釀造物產館,屏東縣竹田鄉豐明路23號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,衛服部屏東醫院安寧病房,屏東市自由路270號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,安提瓜咖啡,屏東市民貴二街56號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,保師傅廚房,屏東市公義街17號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,屏東家扶潮州服務處,屏東縣潮州鎮文化路226號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,香潭幼兒園,屏東縣長治鄉潭頭村合興路13-5號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,學正幼兒園,屏東市建豐路84巷8號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,明?健康生活學苑,屏東市中山路58號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,屏東市中正社區發展協會,屏東市莊敬街二段13號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,萬巒鄉萬巒國小,屏東縣萬巒鄉萬全村褒忠路28號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,潮州鎮信義廣播中心,屏東縣潮州鎮三林路186號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,潮州鎮潮州瑜珈教室,屏東縣潮州鎮西市路33號2樓
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,潮州鎮光春國小,屏東縣潮州鎮志成路201號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,潮州鎮葉泉力書法教室,屏東縣潮州鎮連興路21號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,潮州鎮潮州國中,屏東縣潮州鎮文化路66號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,竹田鄉竹田國中,屏東縣竹田鄉西勢村龍南路26號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,鹽埔鄉李秀玉老師工作室,屏東縣鹽埔鄉新二村彭厝路64號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,崁頂學習點,屏東縣崁頂鄉洲子村光復路15之12號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學, 萬丹鄉泉之鄉生活文化館,屏東縣萬丹鄉水泉村泉利街95號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,萬丹鄉水泉村社區活動中心,屏東縣萬丹鄉水泉興路與丹榮路口
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,內埔鄉東寧村活動中心,屏東縣內埔鄉東寧村民善路3號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,氣機導引屏東會館,屏東縣長治鄉長興路401-1號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,吳茂昌老師工作室,屏東縣里港鄉玉田村玉田路42-9號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,里港鄉鐵店社區活動中心,屏東縣里港鄉鐵店村鐵店路41-46號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,里港鄉永春社區活動中心,屏東縣里港鄉永春村民生路24-2號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,里港鄉里港國小,屏東縣里港鄉過江村過江路41號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,九如鄉立圖書館,屏東縣九如鄉九如路二段264號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏北區社區大學,九如鄉後庄代天府,屏東縣九如鄉後庄村後庄路68號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,恆春校本部,屏東縣恆春鎮恆南路158號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,東港分校,屏東縣東港鎮中正路一段10號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,小琉球分班,屏東縣琉球鄉中山路49之16號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,新園分班,屏東縣新園鄉興清路50號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,枋寮分班,屏東縣枋寮鄉德興路33號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,林邊分班,屏東縣林邊鄉中山路417號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,新埤分班,屏東縣新埤鄉東興路138號
110年秋季班 ( 含暑假班 ),屏東縣,屏東縣屏南區社區大學,佳冬分班,屏東縣佳冬鄉進學街150號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣宜蘭社區大學,校本部,宜蘭縣宜蘭市復興路2段77號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣宜蘭社區大學,礁溪分班,宜蘭縣礁溪鄉中山路一段326號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣宜蘭社區大學,結頭份社區活動中心,員山鄉永同路二段186號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣宜蘭社區大學,頭城喚醒堂,頭城鎮纘祥路39號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣羅東社區大學,校本部,宜蘭縣羅東鎮興東南路201號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣羅東社區大學,蘇澳鎮蘇澳分班,宜蘭縣蘇澳鎮隘丁路36號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣羅東社區大學,五結鄉傳藝分班,宜蘭縣五結鄉五濱路二段201號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣羅東社區大學,冬山鄉清溝分班,宜蘭縣冬山鄉光明路55號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣羅東社區大學,二結王公廟分班,宜蘭縣五結鄉舊街二路88號
110年秋季班 ( 含暑假班 ),宜蘭縣,宜蘭縣羅東社區大學,蘇澳鎮長安分班,宜蘭縣蘇澳鎮勝利路1號
110年秋季班 ( 含暑假班 ),花蓮縣,花蓮縣社區大學,校本部,花蓮縣花蓮市林政街7號
110年秋季班 ( 含暑假班 ),花蓮縣,花蓮縣社區大學,花蓮縣社區大學中南區/玉里分班,花蓮縣玉里鎮民生街52巷13號
110年秋季班 ( 含暑假班 ),臺東縣,臺東縣臺東社區大學,校本部,臺東縣臺東市中華路一段684號教學大樓1F原發中心
110年秋季班 ( 含暑假班 ),澎湖縣,澎湖縣澎湖社區大學,校本部,澎湖縣馬公市東文里文學路285號
110年秋季班 ( 含暑假班 ),金門縣,金門縣金門社區大學,校本部,金門縣金城鎮西海路三段81巷2號
